loan_amnt,int_rate,grade,annual_inc,dti,fico_range_low,delinq_2yrs,open_acc,revol_bal,default_status
24100.0,8.38,1,60000.0,17.92,680.0,0.0,14.0,34038.0,0
3000.0,9.76,1,59000.0,16.76,690.0,0.0,8.0,4284.0,0
25000.0,10.64,1,60000.0,21.68,715.0,0.0,12.0,26146.0,0
14000.0,11.99,2,110000.0,15.97,710.0,1.0,9.0,860.0,0
14400.0,11.99,2,125000.0,21.86,695.0,0.0,29.0,48778.0,1
10000.0,10.64,1,59613.0,34.29,700.0,0.0,19.0,11202.0,1
8000.0,9.17,1,51000.0,16.5,670.0,0.0,9.0,9205.0,1
11150.0,16.99,3,63000.0,18.46,660.0,0.0,8.0,10562.0,0
9600.0,15.41,3,33000.0,34.91,660.0,0.0,12.0,6738.0,0
15000.0,13.18,2,55000.0,33.93,675.0,0.0,14.0,13940.0,0
15550.0,14.48,2,45800.0,24.32,675.0,0.0,16.0,15535.0,1
6025.0,11.22,1,57900.0,13.18,665.0,0.0,14.0,15777.0,0
1550.0,16.99,3,17500.0,14.27,685.0,0.0,9.0,5096.0,1
16700.0,19.99,4,38000.0,16.2,695.0,0.0,4.0,3210.0,1
8000.0,9.17,1,42000.0,33.8,665.0,0.0,11.0,3877.0,0
6000.0,9.76,1,25000.0,16.47,660.0,0.0,6.0,10548.0,0
6000.0,9.17,1,33280.0,15.87,690.0,0.0,22.0,8265.0,0
23800.0,18.99,4,59500.0,30.54,745.0,0.0,8.0,8715.0,0
2800.0,9.76,1,65000.0,28.21,660.0,1.0,14.0,38656.0,0
20000.0,11.22,1,67000.0,15.21,685.0,4.0,8.0,3531.0,1
14000.0,8.38,1,42000.0,26.17,670.0,0.0,20.0,16757.0,0
8300.0,12.59,2,86000.0,8.88,660.0,0.0,10.0,9561.0,0
16000.0,7.89,0,82000.0,26.45,705.0,0.0,19.0,14336.0,0
12000.0,13.67,2,75000.0,20.3,665.0,0.0,14.0,17383.0,0
12000.0,12.59,2,47000.0,21.12,675.0,0.0,13.0,13537.0,1
3600.0,13.67,2,28800.0,37.08,690.0,0.0,14.0,84614.0,0
3200.0,11.22,1,36000.0,21.11,690.0,0.0,15.0,2314.0,0
11000.0,13.67,2,39000.0,19.69,670.0,0.0,6.0,6995.0,0
17000.0,11.99,2,60000.0,28.76,705.0,0.0,12.0,15374.0,0
35000.0,14.48,2,100000.0,33.9,690.0,1.0,15.0,7449.0,0
16000.0,14.48,2,56000.0,30.43,695.0,1.0,9.0,35000.0,0
30000.0,9.76,1,115000.0,28.41,700.0,0.0,12.0,45237.0,1
5000.0,13.67,2,15000.0,2.88,700.0,0.0,10.0,930.0,0
25000.0,6.89,0,110000.0,17.07,720.0,0.0,12.0,31264.0,0
21000.0,10.64,1,78000.0,19.52,705.0,0.0,7.0,10477.0,0
6400.0,15.41,3,68000.0,23.16,670.0,0.0,15.0,4997.0,0
24000.0,11.99,2,160000.0,24.08,670.0,0.0,12.0,36835.0,0
6000.0,11.99,2,48000.0,18.95,660.0,0.0,14.0,5464.0,0
5000.0,6.89,0,48000.0,24.28,700.0,0.0,15.0,23344.0,0
14500.0,13.18,2,130000.0,4.19,660.0,0.0,10.0,17169.0,0
7200.0,10.64,1,42848.0,7.11,680.0,0.0,23.0,6821.0,0
20000.0,7.89,0,85000.0,10.76,690.0,1.0,10.0,16123.0,0
15000.0,10.64,1,40000.0,3.3,685.0,0.0,10.0,13165.0,0
18775.0,14.48,2,53000.0,21.9,745.0,0.0,19.0,14952.0,0
8025.0,11.22,1,57000.0,20.44,670.0,2.0,16.0,14977.0,0
22000.0,5.32,0,140000.0,22.94,785.0,0.0,30.0,18526.0,0
2000.0,10.64,1,84000.0,12.77,685.0,0.0,12.0,13230.0,0
13125.0,19.99,4,40000.0,29.19,695.0,0.0,15.0,7831.0,1
8000.0,7.89,0,40000.0,15.36,710.0,0.0,10.0,10575.0,0
5000.0,11.22,1,25000.0,5.71,695.0,0.0,4.0,3982.0,0
5500.0,11.22,1,36000.0,18.87,705.0,0.0,9.0,4343.0,0
11200.0,13.67,2,60000.0,21.08,675.0,0.0,9.0,13761.0,0
14000.0,12.59,2,85000.0,8.75,725.0,0.0,14.0,9755.0,0
3000.0,6.89,0,40000.0,3.36,685.0,8.0,4.0,3221.0,0
30000.0,11.99,2,106000.0,20.25,710.0,0.0,9.0,28540.0,0
7800.0,9.17,1,94000.0,10.24,660.0,0.0,12.0,7665.0,1
25000.0,7.89,0,100000.0,15.69,685.0,0.0,13.0,34819.0,0
7000.0,9.17,1,43500.0,22.57,680.0,0.0,10.0,8362.0,0
4000.0,5.32,0,110000.0,3.89,795.0,0.0,15.0,5490.0,0
27625.0,17.57,3,68000.0,15.94,685.0,0.0,14.0,39953.0,1
18600.0,15.41,3,100000.0,14.95,665.0,1.0,11.0,5314.0,0
13050.0,28.99,6,54427.0,20.57,705.0,0.0,16.0,20602.0,0
6000.0,11.99,2,76000.0,26.73,690.0,0.0,21.0,11081.0,0
30000.0,13.67,2,78000.0,20.54,665.0,0.0,17.0,26939.0,0
8000.0,9.76,1,170000.0,34.88,690.0,0.0,40.0,33067.0,1
10000.0,18.99,4,130000.0,15.93,660.0,0.0,19.0,22151.0,1
12450.0,17.86,3,50000.0,28.59,665.0,0.0,10.0,75975.0,0
7000.0,15.41,3,43200.0,4.06,680.0,0.0,6.0,1460.0,0
6025.0,16.99,3,50000.0,13.83,675.0,0.0,6.0,1337.0,0
26525.0,27.31,6,53072.0,17.48,675.0,0.0,6.0,11510.0,1
15000.0,10.64,1,48500.0,22.72,705.0,0.0,18.0,18999.0,0
8400.0,8.38,1,47000.0,27.91,675.0,0.0,17.0,11788.0,0
12000.0,11.99,2,65000.0,19.07,690.0,0.0,6.0,12768.0,0
1600.0,10.64,1,70000.0,25.46,690.0,0.0,7.0,35693.0,0
1500.0,11.22,1,47000.0,9.7,670.0,0.0,8.0,11534.0,0
20000.0,15.41,3,85000.0,12.58,670.0,0.0,18.0,11868.0,0
3600.0,11.22,1,37700.0,7.01,700.0,0.0,10.0,4914.0,0
9600.0,9.76,1,30000.0,29.24,710.0,0.0,10.0,8424.0,0
35000.0,24.99,5,115000.0,21.32,660.0,0.0,13.0,35786.0,1
12000.0,6.24,0,75000.0,13.83,795.0,0.0,12.0,6838.0,0
30800.0,22.99,5,70000.0,21.02,680.0,0.0,9.0,5376.0,0
12000.0,14.48,2,87000.0,32.57,690.0,0.0,10.0,11985.0,1
11000.0,14.48,2,32000.0,31.72,715.0,0.0,12.0,6791.0,0
16575.0,12.59,2,45628.0,18.15,680.0,0.0,8.0,10355.0,0
5000.0,9.76,1,100500.0,4.97,720.0,0.0,8.0,15946.0,0
8000.0,7.26,0,42000.0,0.71,785.0,0.0,3.0,297.0,0
24000.0,13.18,2,115000.0,13.58,685.0,0.0,11.0,33061.0,0
16000.0,6.24,0,112000.0,28.68,715.0,3.0,19.0,17402.0,1
16000.0,12.59,2,55000.0,34.06,665.0,0.0,16.0,15352.0,0
6000.0,7.89,0,60000.0,18.8,735.0,0.0,16.0,10963.0,0
16800.0,11.22,1,65000.0,38.15,675.0,1.0,18.0,13503.0,0
1500.0,7.26,0,60000.0,25.84,700.0,3.0,21.0,18935.0,0
3250.0,16.99,3,55000.0,17.7,770.0,0.0,7.0,861.0,0
9200.0,17.57,3,28000.0,31.5,665.0,0.0,6.0,6585.0,1
3000.0,11.22,1,60000.0,31.24,675.0,0.0,12.0,20848.0,0
10000.0,12.59,2,55000.0,21.78,710.0,0.0,21.0,5249.0,0
1925.0,8.38,1,50000.0,13.08,675.0,0.0,13.0,2376.0,0
35000.0,12.59,2,115000.0,27.29,690.0,0.0,12.0,41048.0,1
15000.0,12.59,2,42000.0,32.43,660.0,0.0,6.0,7546.0,1
10000.0,7.89,0,60000.0,12.3,710.0,1.0,12.0,1744.0,0
35000.0,17.57,3,140000.0,13.34,665.0,0.0,6.0,17239.0,0
15825.0,5.32,0,148460.0,10.51,755.0,0.0,12.0,56882.0,0
3000.0,15.41,3,36000.0,3.7,670.0,0.0,6.0,2648.0,0
5000.0,11.22,1,119500.0,8.82,665.0,0.0,7.0,4667.0,0
20000.0,5.32,0,88000.0,19.31,780.0,0.0,14.0,15492.0,0
5000.0,5.32,0,125000.0,8.19,775.0,0.0,39.0,14250.0,0
15000.0,12.59,2,75000.0,12.85,680.0,0.0,12.0,7824.0,1
12000.0,9.17,1,80000.0,18.5,695.0,2.0,11.0,14874.0,0
14000.0,11.22,1,100000.0,30.41,665.0,2.0,13.0,32085.0,0
10650.0,14.48,2,145000.0,2.71,675.0,0.0,3.0,15201.0,0
12000.0,8.38,1,47000.0,16.32,705.0,1.0,7.0,4006.0,0
21000.0,11.99,2,42000.0,28.29,695.0,0.0,15.0,19669.0,0
35000.0,7.89,0,98000.0,22.31,710.0,0.0,13.0,84823.0,1
20300.0,16.99,3,96000.0,37.34,670.0,0.0,19.0,46854.0,1
30000.0,9.17,1,135000.0,11.63,720.0,0.0,9.0,17673.0,0
10000.0,8.38,1,25000.0,18.1,670.0,0.0,8.0,16026.0,0
2000.0,7.89,0,38000.0,20.56,735.0,0.0,9.0,6980.0,0
21000.0,13.18,2,75000.0,24.27,695.0,0.0,12.0,40808.0,0
1200.0,6.89,0,22000.0,32.57,820.0,0.0,12.0,1271.0,0
7700.0,16.99,3,67000.0,19.13,670.0,0.0,10.0,2742.0,1
20000.0,7.89,0,85000.0,6.19,685.0,1.0,15.0,7680.0,0
20000.0,9.17,1,100000.0,11.26,660.0,0.0,19.0,22110.0,0
14200.0,20.99,4,48135.62,7.8,665.0,0.0,9.0,1306.0,1
25000.0,17.57,3,90000.0,37.11,660.0,0.0,10.0,12842.0,0
8025.0,16.99,3,20102.0,32.36,695.0,0.0,10.0,14762.0,0
32000.0,16.55,3,550000.0,4.43,670.0,2.0,7.0,7290.0,0
25000.0,13.67,2,90000.0,12.77,685.0,3.0,14.0,24539.0,0
5200.0,11.22,1,27000.0,14.18,665.0,0.0,10.0,9436.0,0
30000.0,7.89,0,122000.0,8.9,800.0,0.0,11.0,23318.0,0
25000.0,13.67,2,65000.0,13.79,670.0,0.0,16.0,20307.0,0
24000.0,9.17,1,98000.0,10.57,685.0,0.0,10.0,26119.0,0
6000.0,17.57,3,26100.0,11.69,675.0,0.0,10.0,8287.0,1
35000.0,8.38,1,105000.0,5.51,755.0,0.0,9.0,4895.0,1
20000.0,13.18,2,98000.0,11.3,670.0,0.0,7.0,25691.0,0
6000.0,6.24,0,40000.0,24.57,755.0,0.0,12.0,10241.0,0
10000.0,17.86,3,20000.0,16.92,685.0,0.0,21.0,4960.0,1
12000.0,7.26,0,124000.0,26.68,680.0,0.0,15.0,14683.0,1
18000.0,7.89,0,46000.0,11.66,745.0,0.0,4.0,10002.0,0
12000.0,7.26,0,72500.0,11.89,680.0,0.0,14.0,8615.0,0
12000.0,7.89,0,65000.0,20.61,715.0,0.0,6.0,33043.0,0
2400.0,16.99,3,62000.0,38.7,680.0,1.0,14.0,4764.0,1
1600.0,6.24,0,50000.0,15.82,790.0,0.0,11.0,1042.0,0
12250.0,17.57,3,35000.0,14.3,660.0,0.0,7.0,15067.0,1
27500.0,12.59,2,139000.0,15.87,675.0,1.0,11.0,6719.0,0
22500.0,9.17,1,63000.0,11.39,680.0,0.0,5.0,23846.0,0
2650.0,20.99,4,63000.0,24.44,685.0,0.0,8.0,350.0,1
10650.0,11.22,1,65000.0,27.79,670.0,1.0,14.0,14895.0,0
10000.0,6.24,0,51000.0,19.4,715.0,0.0,44.0,7357.0,0
12000.0,16.55,3,70000.0,37.72,670.0,0.0,8.0,11361.0,0
34000.0,13.18,2,85500.0,34.53,705.0,0.0,8.0,10331.0,0
2000.0,11.22,1,40000.0,31.73,690.0,0.0,14.0,921.0,0
11425.0,16.99,3,35000.0,28.77,685.0,0.0,8.0,9468.0,0
35000.0,13.67,2,84800.0,17.0,665.0,0.0,6.0,36640.0,0
9600.0,9.76,1,95000.0,11.93,690.0,0.0,6.0,12389.0,0
20000.0,13.18,2,75000.0,24.72,695.0,0.0,10.0,32733.0,0
18000.0,13.67,2,75000.0,27.67,715.0,0.0,9.0,3539.0,1
24000.0,13.18,2,130000.0,24.16,675.0,0.0,18.0,14024.0,0
13250.0,12.59,2,34882.0,18.34,695.0,0.0,7.0,16372.0,1
28000.0,7.26,0,200000.0,17.02,715.0,0.0,10.0,45685.0,0
2500.0,21.99,5,45220.0,26.28,670.0,0.0,14.0,34882.0,0
14400.0,14.48,2,280000.0,9.79,675.0,0.0,18.0,19475.0,0
20000.0,6.89,0,80000.0,14.96,695.0,2.0,14.0,12162.0,1
24000.0,13.67,2,130000.0,31.53,700.0,3.0,33.0,35071.0,0
1500.0,15.41,3,13000.0,31.95,680.0,0.0,4.0,5747.0,0
21200.0,11.22,1,53000.0,17.05,700.0,0.0,11.0,33686.0,0
12475.0,13.67,2,52000.0,18.06,685.0,5.0,11.0,4695.0,0
22000.0,11.99,2,83000.0,24.6,680.0,1.0,13.0,4217.0,0
16000.0,13.67,2,56700.0,21.34,685.0,0.0,15.0,15119.0,0
16000.0,9.17,1,165000.0,16.2,670.0,0.0,19.0,17813.0,1
9000.0,12.59,2,110000.0,12.49,660.0,0.0,4.0,1528.0,0
21000.0,9.76,1,120000.0,12.73,665.0,0.0,7.0,18072.0,0
13000.0,18.2,4,40000.0,28.71,700.0,0.0,10.0,10566.0,0
15825.0,21.99,5,44000.0,3.06,725.0,0.0,5.0,3694.0,0
15000.0,10.64,1,75000.0,36.96,710.0,1.0,14.0,23230.0,0
34000.0,9.17,1,157000.0,12.0,710.0,1.0,11.0,25873.0,0
10000.0,11.99,2,30000.0,6.72,660.0,3.0,9.0,1392.0,0
4200.0,13.67,2,50000.0,26.45,690.0,1.0,14.0,19707.0,0
24000.0,5.32,0,140000.0,9.94,770.0,0.0,9.0,30817.0,0
4250.0,18.2,4,60000.0,20.7,665.0,0.0,7.0,27215.0,0
19450.0,18.2,4,43000.0,26.29,730.0,0.0,10.0,33679.0,0
25000.0,7.89,0,90000.0,25.61,755.0,0.0,14.0,25397.0,0
15000.0,17.57,3,70000.0,9.47,670.0,0.0,7.0,16151.0,1
20225.0,13.67,2,85000.0,7.06,690.0,0.0,14.0,15553.0,0
14875.0,18.99,4,40000.0,11.16,680.0,0.0,17.0,4847.0,1
12000.0,6.24,0,87500.0,27.38,725.0,0.0,18.0,5527.0,0
25000.0,22.99,5,139000.0,14.81,675.0,0.0,15.0,26181.0,0
24000.0,7.89,0,109000.0,13.3,705.0,1.0,7.0,16615.0,0
20000.0,7.89,0,50000.0,7.49,735.0,0.0,18.0,19041.0,0
4500.0,11.99,2,60000.0,18.08,660.0,0.0,15.0,9184.0,0
7125.0,15.41,3,17000.0,34.6,675.0,0.0,14.0,11995.0,1
6000.0,15.41,3,36000.0,9.23,685.0,0.0,5.0,1646.0,0
10000.0,10.64,1,60000.0,25.67,680.0,0.0,18.0,9975.0,0
4000.0,10.64,1,48000.0,27.35,670.0,0.0,13.0,4150.0,0
15000.0,7.89,0,108500.0,5.11,695.0,0.0,7.0,8309.0,0
21825.0,18.99,4,52000.0,30.39,745.0,0.0,27.0,926.0,0
10800.0,9.17,1,42000.0,26.03,720.0,3.0,11.0,2082.0,0
12000.0,11.22,1,69900.0,12.0,660.0,0.0,17.0,11188.0,0
16000.0,12.59,2,160000.0,21.37,660.0,0.0,13.0,19315.0,0
18175.0,15.41,3,50538.8,18.74,705.0,0.0,8.0,24976.0,1
16200.0,19.99,4,45000.0,31.73,675.0,0.0,11.0,20069.0,0
8125.0,9.76,1,55000.0,22.63,705.0,0.0,9.0,11475.0,0
35000.0,18.49,4,88000.0,9.29,785.0,0.0,13.0,3088.0,1
12000.0,9.76,1,86000.0,34.5,710.0,0.0,29.0,21533.0,1
10650.0,14.48,2,37000.0,9.73,695.0,0.0,14.0,9523.0,1
12000.0,13.67,2,39000.0,35.66,705.0,0.0,13.0,11262.0,0
15000.0,14.48,2,60000.0,35.46,670.0,1.0,43.0,12140.0,0
30000.0,7.89,0,210000.0,15.59,735.0,1.0,8.0,5593.0,0
15000.0,18.2,4,51640.0,19.38,675.0,0.0,8.0,8516.0,0
3200.0,16.99,3,33000.0,30.76,690.0,0.0,15.0,11174.0,0
20000.0,6.24,0,70000.0,15.38,755.0,0.0,7.0,10906.0,0
13500.0,13.67,2,56000.0,16.4,670.0,0.0,9.0,12755.0,0
15000.0,16.55,3,70000.0,34.75,675.0,0.0,14.0,24193.0,0
10800.0,15.41,3,27000.0,31.69,660.0,0.0,5.0,8148.0,1
5000.0,6.89,0,41000.0,16.06,700.0,2.0,3.0,6658.0,0
20000.0,13.18,2,115000.0,11.52,695.0,1.0,13.0,14167.0,1
17000.0,13.18,2,55150.0,34.36,660.0,0.0,19.0,12965.0,0
35000.0,11.22,1,125000.0,24.66,700.0,0.0,34.0,68214.0,0
10000.0,6.24,0,82500.0,9.65,700.0,1.0,11.0,7142.0,0
4200.0,12.59,2,34000.0,5.72,690.0,0.0,5.0,6390.0,0
14700.0,12.59,2,45000.0,22.64,680.0,3.0,19.0,5415.0,1
35000.0,16.99,3,130000.0,18.53,675.0,0.0,11.0,10098.0,0
24000.0,7.89,0,66000.0,23.57,685.0,0.0,13.0,32561.0,0
3000.0,7.26,0,65000.0,16.03,680.0,4.0,13.0,12105.0,0
22250.0,22.99,5,53000.0,27.33,685.0,2.0,17.0,9826.0,1
8000.0,9.76,1,42000.0,25.4,715.0,0.0,8.0,3798.0,0
21125.0,12.59,2,45000.0,36.45,695.0,0.0,6.0,22079.0,0
12000.0,7.26,0,110000.0,11.84,680.0,2.0,13.0,28744.0,0
18000.0,17.57,3,45000.0,22.0,670.0,0.0,7.0,4959.0,1
5000.0,13.18,2,35000.0,17.56,720.0,0.0,6.0,4642.0,0
15000.0,13.67,2,44800.0,28.85,680.0,0.0,17.0,21732.0,1
9500.0,13.18,2,57000.0,17.75,660.0,0.0,12.0,12354.0,0
4325.0,19.99,4,12041.0,9.17,700.0,0.0,5.0,3108.0,0
14250.0,14.48,2,45000.0,29.92,665.0,0.0,11.0,2540.0,0
11100.0,9.76,1,31782.0,21.79,700.0,0.0,8.0,12658.0,0
12600.0,15.41,3,40000.0,32.76,685.0,0.0,8.0,4044.0,1
11700.0,8.38,1,58239.0,34.25,710.0,0.0,16.0,31911.0,0
18000.0,13.18,2,91280.0,22.14,740.0,0.0,13.0,11540.0,0
6600.0,11.22,1,13230.0,27.95,765.0,0.0,13.0,16773.0,0
32000.0,14.48,2,95000.0,34.41,700.0,0.0,12.0,31521.0,1
4500.0,10.64,1,41496.0,24.64,700.0,0.0,6.0,3710.0,0
20000.0,16.55,3,65000.0,32.59,680.0,0.0,9.0,24622.0,1
15000.0,5.32,0,110000.0,12.61,750.0,0.0,10.0,64370.0,0
23050.0,20.99,4,60000.0,24.68,670.0,0.0,20.0,23230.0,0
14000.0,11.22,1,65000.0,23.62,695.0,0.0,12.0,3649.0,0
20275.0,18.2,4,110000.0,12.23,665.0,0.0,19.0,16916.0,0
12500.0,8.38,1,70000.0,11.71,665.0,0.0,7.0,5522.0,0
8400.0,11.22,1,26000.0,26.57,670.0,0.0,11.0,5162.0,0
12000.0,8.38,1,110000.0,12.47,660.0,0.0,28.0,6631.0,0
4000.0,14.48,2,65000.0,28.79,660.0,1.0,11.0,4811.0,1
25500.0,11.22,1,93851.0,4.71,725.0,0.0,10.0,4259.0,0
15000.0,8.38,1,320000.0,11.24,675.0,0.0,16.0,55606.0,0
24000.0,17.86,3,79500.0,13.16,670.0,0.0,15.0,24390.0,0
4800.0,16.55,3,50000.0,14.9,660.0,0.0,8.0,4921.0,0
7000.0,7.89,0,50000.0,11.86,715.0,0.0,9.0,6743.0,0
12000.0,11.22,1,70000.0,14.06,670.0,0.0,8.0,6663.0,0
6700.0,9.76,1,32000.0,19.95,695.0,0.0,5.0,6623.0,0
8000.0,9.17,1,66000.0,17.64,660.0,1.0,6.0,4121.0,0
15675.0,12.59,2,41864.0,22.68,690.0,1.0,10.0,11023.0,1
16175.0,14.48,2,36800.0,35.98,670.0,1.0,18.0,20338.0,1
6000.0,11.99,2,108000.0,14.58,665.0,0.0,8.0,14060.0,0
25000.0,7.26,0,350000.0,4.16,760.0,0.0,10.0,16636.0,0
15825.0,16.55,3,35000.0,5.93,660.0,0.0,5.0,4848.0,0
18000.0,5.32,0,95000.0,3.45,705.0,1.0,5.0,15741.0,0
10000.0,9.17,1,67000.0,4.91,700.0,0.0,9.0,10405.0,0
9000.0,12.59,2,45000.0,33.52,695.0,1.0,7.0,9529.0,1
7500.0,10.64,1,52500.0,26.79,665.0,0.0,14.0,13771.0,0
28000.0,18.99,4,90000.0,36.19,670.0,1.0,16.0,73510.0,1
10000.0,7.89,0,42000.0,20.31,730.0,0.0,8.0,9828.0,0
12000.0,9.17,1,68000.0,21.78,680.0,0.0,14.0,23965.0,0
12000.0,11.22,1,63000.0,24.84,665.0,0.0,11.0,10955.0,1
14400.0,16.55,3,40000.0,36.42,665.0,0.0,11.0,13192.0,0
24000.0,11.22,1,85000.0,18.11,755.0,0.0,15.0,22474.0,0
8000.0,9.76,1,34000.0,30.49,675.0,0.0,8.0,13696.0,0
6600.0,9.76,1,40000.0,19.08,765.0,0.0,10.0,2270.0,0
1200.0,6.24,0,38000.0,29.69,810.0,0.0,18.0,10662.0,0
10800.0,20.99,4,40716.0,38.79,735.0,0.0,10.0,1152.0,0
10650.0,17.57,3,63000.0,33.03,705.0,0.0,17.0,23858.0,0
5000.0,13.67,2,52600.0,30.03,715.0,2.0,9.0,1883.0,0
16000.0,10.64,1,160000.0,8.89,760.0,0.0,6.0,187.0,0
15675.0,16.99,3,43600.0,17.63,685.0,0.0,10.0,20533.0,0
13500.0,7.89,0,40000.0,17.72,690.0,0.0,9.0,19957.0,0
6025.0,11.99,2,70000.0,11.04,660.0,0.0,4.0,5647.0,0
4000.0,16.55,3,60000.0,12.56,725.0,0.0,12.0,256.0,0
5000.0,11.22,1,27180.0,26.4,665.0,0.0,6.0,24379.0,1
10000.0,11.22,1,42000.0,14.18,705.0,0.0,7.0,3537.0,1
15000.0,16.55,3,36816.0,39.7,665.0,0.0,8.0,5339.0,1
24000.0,11.22,1,65000.0,10.3,670.0,0.0,7.0,7437.0,0
18000.0,17.86,3,90000.0,13.04,665.0,0.0,9.0,5956.0,1
10000.0,11.99,2,50000.0,15.89,705.0,0.0,15.0,16917.0,1
12000.0,9.17,1,50000.0,19.25,715.0,0.0,8.0,10837.0,0
35000.0,8.38,1,123000.0,16.36,685.0,0.0,15.0,43783.0,0
25000.0,13.67,2,125000.0,5.32,675.0,0.0,11.0,19465.0,0
7200.0,8.38,1,29580.0,10.47,705.0,0.0,7.0,4363.0,0
8475.0,16.99,3,61000.0,9.33,670.0,1.0,16.0,5468.0,0
35000.0,10.64,1,300000.0,24.09,675.0,0.0,18.0,79682.0,0
35000.0,17.86,3,80000.0,24.31,700.0,0.0,10.0,15323.0,1
10525.0,15.41,3,34300.0,35.24,710.0,0.0,12.0,7168.0,0
4575.0,15.41,3,38000.0,16.96,660.0,0.0,6.0,3635.0,0
12650.0,21.99,5,46000.0,22.44,665.0,0.0,10.0,6533.0,1
7800.0,9.17,1,80000.0,12.18,720.0,0.0,16.0,14177.0,0
14400.0,10.64,1,48000.0,21.23,720.0,0.0,9.0,1376.0,0
5000.0,9.76,1,125000.0,25.17,700.0,0.0,16.0,47079.0,0
16000.0,13.67,2,60000.0,3.62,660.0,2.0,7.0,3145.0,0
9900.0,13.67,2,59000.0,15.52,680.0,0.0,10.0,6040.0,1
16000.0,17.86,3,74000.0,26.35,690.0,0.0,7.0,5783.0,1
5000.0,8.38,1,50000.0,23.14,710.0,0.0,9.0,9293.0,0
10000.0,10.64,1,55000.0,26.55,690.0,0.0,16.0,14881.0,0
17725.0,18.49,4,75000.0,34.13,700.0,0.0,16.0,73982.0,1
24000.0,11.99,2,68000.0,26.09,665.0,3.0,19.0,25307.0,1
10000.0,13.67,2,38200.0,28.81,670.0,0.0,8.0,8283.0,1
3600.0,12.59,2,40000.0,19.92,690.0,0.0,6.0,14396.0,0
9000.0,7.26,0,42000.0,19.86,740.0,1.0,14.0,9102.0,1
15525.0,16.99,3,37000.0,32.31,715.0,0.0,10.0,14966.0,0
12000.0,7.89,0,88000.0,27.68,685.0,1.0,24.0,12102.0,0
28000.0,8.38,1,200000.0,21.51,695.0,0.0,15.0,58943.0,0
20000.0,7.89,0,89400.0,19.2,720.0,1.0,31.0,32254.0,0
8500.0,10.64,1,49000.0,25.47,690.0,2.0,10.0,13201.0,0
5000.0,14.48,2,50000.0,34.37,675.0,2.0,19.0,7384.0,0
14000.0,12.59,2,28000.0,21.77,675.0,0.0,6.0,5718.0,0
16000.0,8.38,1,100000.0,34.17,690.0,1.0,8.0,30277.0,0
18950.0,18.49,4,53500.0,31.33,680.0,0.0,15.0,16922.0,1
1700.0,9.17,1,35000.0,18.18,670.0,1.0,8.0,15286.0,0
14400.0,9.17,1,85000.0,12.66,665.0,1.0,18.0,11988.0,0
12000.0,11.99,2,110000.0,7.16,675.0,0.0,11.0,16925.0,0
34025.0,15.41,3,74000.0,23.41,670.0,0.0,5.0,10182.0,0
5000.0,6.24,0,45000.0,27.5,810.0,0.0,17.0,4042.0,0
10000.0,6.89,0,30000.0,9.96,755.0,0.0,5.0,8487.0,0
25000.0,7.89,0,147500.0,9.19,690.0,0.0,7.0,13437.0,1
10900.0,18.99,4,26000.0,23.82,725.0,0.0,10.0,12110.0,1
17275.0,16.55,3,60000.0,27.88,730.0,0.0,10.0,17640.0,1
35000.0,15.41,3,98000.0,23.56,665.0,0.0,17.0,39711.0,0
2800.0,9.76,1,21600.0,28.48,685.0,0.0,6.0,3587.0,0
9000.0,8.38,1,23040.0,28.65,770.0,0.0,9.0,11884.0,0
12000.0,11.99,2,50000.0,36.32,700.0,0.0,12.0,16769.0,0
30800.0,17.57,3,67000.0,18.05,715.0,0.0,9.0,20146.0,0
11750.0,11.99,2,28000.0,29.86,670.0,0.0,5.0,13343.0,1
29350.0,20.99,4,70000.0,12.15,665.0,0.0,5.0,6449.0,0
9000.0,12.59,2,75000.0,22.22,660.0,1.0,7.0,10019.0,0
33600.0,19.99,4,75000.0,7.1,685.0,0.0,10.0,7949.0,1
19775.0,15.41,3,43000.0,24.25,695.0,0.0,9.0,22289.0,1
20000.0,7.89,0,115000.0,8.1,790.0,0.0,11.0,14046.0,0
19200.0,11.99,2,41000.0,12.56,705.0,0.0,8.0,10443.0,0
15000.0,9.76,1,60500.0,9.84,670.0,1.0,13.0,11581.0,0
29500.0,10.64,1,125000.0,17.56,710.0,0.0,10.0,24706.0,0
4000.0,13.67,2,37500.0,33.89,720.0,0.0,14.0,14573.0,0
20150.0,14.48,2,56000.0,29.49,695.0,0.0,6.0,18020.0,0
35000.0,14.48,2,135000.0,21.01,705.0,0.0,11.0,44230.0,0
32000.0,9.17,1,114400.0,10.21,730.0,0.0,17.0,24824.0,0
8000.0,16.99,3,65000.0,20.16,680.0,0.0,5.0,6747.0,0
30000.0,18.2,4,108000.0,16.96,660.0,0.0,22.0,26384.0,1
5500.0,13.67,2,75000.0,11.33,670.0,0.0,8.0,14673.0,0
35000.0,13.67,2,145000.0,21.25,660.0,1.0,17.0,17752.0,0
16000.0,10.64,1,71000.0,14.86,685.0,1.0,7.0,7977.0,0
5000.0,9.17,1,150000.0,5.32,710.0,0.0,8.0,2251.0,0
18000.0,11.99,2,135000.0,13.42,675.0,1.0,22.0,10225.0,1
15175.0,14.48,2,37939.08,19.84,690.0,0.0,7.0,5153.0,1
15000.0,11.99,2,60000.0,36.18,680.0,0.0,13.0,18687.0,0
